queue,blocking,reason,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,source,source_sha256,snapshot_date
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,Académico Viseu FC,7788,André Ceitil,512129,1995-03-11,287999,78986,2494467,2494468,DOB_NAME,https://www.transfermarkt.de/academico-viseu-fc/kader/verein/7788/saison_id/2026/plus/1,340241555ec1793a42690aa5ffe614fb73194989e73960db5786f409bd3783e4,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,POR1,Moreirense FC,979,Aranha,1093863,2005-02-07,221428,0,3538952,2490377,DOB_NAME,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,POR1,CD Nacional,982,Daniel de la Cruz,981484,2004-03-06,232981,74515,3735557,2490378,DOB_NAME,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,Rio Ave FC,2425,Diogo Bezerra,947404,2002-07-16,270191,0,3342339,2490381,DOB_NAME,https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1,37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,CF Estrela Amadora,2431,Eddy Doué,1159661,2005-12-11,283485,0,1179663,2490394,DOB_NAME,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,CD Santa Clara,2423,Gonçalo Paciência,181547,1994-08-01,222786,216452,3538985,2490388,DOB_NAME,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,CD Santa Clara,2423,Guilherme Romão,519879,1997-10-07,223057,0,3539013,2490388,DOB_NAME,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,Rio Ave FC,2425,Gustavo Mancha,1082582,2004-07-25,104502,81324,1441800,2490381,DOB_NAME,https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1,37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,POR1,CS Marítimo,1301,Gábor Szalai,830057,2000-06-09,107257,275644,1507348,2490376,DOB_NAME,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,Gil Vicente FC,2424,Héctor Hernández,273738,1995-09-14,221828,214942,3538959,2490375,DOB_NAME,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,FC Arouca,8024,Ignacio de Arruabarrena,367651,1997-01-16,233111,259872,3735553,2494470,DOB_NAME,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,CS Marítimo,1301,José Melro,939765,2004-05-26,288149,0,2490372,2490376,DOB_NAME,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,CF Estrela Amadora,2431,Kevin Höög Jansson,626854,2000-09-29,188296,254514,3014673,2490394,DOB_NAME,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,FC Alverca,2521,Lucca Giuntini,1307181,2005-12-07,154841,0,2494483,2490393,DOB_NAME,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,CF Estrela Amadora,2431,Léo Linck,742034,2001-03-03,221334,0,3538945,2490394,DOB_NAME,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,POR1,Académico Viseu FC,7788,Paulinho,842718,1999-09-21,270953,274099,2555910,2494468,DOB_NAME,https://www.transfermarkt.de/academico-viseu-fc/kader/verein/7788/saison_id/2026/plus/1,340241555ec1793a42690aa5ffe614fb73194989e73960db5786f409bd3783e4,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,POR1,CF Estrela Amadora,2431,Rodrigo Dudok,1062317,2007-07-23,243328,0,3932165,2490394,DOB_NAME,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,POR1,Benfica Lissabon,294,Souffian El Karouani,541134,2000-10-19,294870,262473,2228241,2490372,DOB_NAME,https://www.transfermarkt.de/benfica-lissabon/kader/verein/294/saison_id/2026/plus/1,957c9f94e6a34a4cd8987a26892c35f410ec61ced30153d1842a28e3a5d61504,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,CD Santa Clara,2423,Welinton Torrão,687361,1999-06-30,223956,0,3552671,2490388,DOB_NAME,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,Gil Vicente FC,2424,Weverson,412367,2000-07-05,221582,257969,3538968,2490375,DOB_NAME,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,POR1,FC Alverca,2521,Zakaria Kassary,1245251,2006-01-25,15944,0,8466434,2490393,DOB_NAME,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Corum FK,37951,Ahmed Ildız,226169,1996-11-28,200031,238587,3145820,3149867,DOB_NAME,https://www.transfermarkt.de/corum-fk/kader/verein/37951/saison_id/2026/plus/1,09798c50638e371505f186cb7a6cb29472c2df6e777856de0739225fb6d74803,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Galatasaray,141,Armando Güner,1070983,2008-01-07,279872,0,1376263,3145825,VERIFIED_PRIOR_TM_BRIDGE,https://www.transfermarkt.de/galatasaray/kader/verein/141/saison_id/2026/plus/1,66f1195fdd6d32bc947bb726ca4925adf5e39b928cebbb291569108f880a8f16,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Alanyaspor,11282,Bilal Demirağ,1223297,2009-04-27,201523,0,3145864,3145783,DOB_NAME,https://www.transfermarkt.de/alanyaspor/kader/verein/11282/saison_id/2026/plus/1,433f3e66ff8083db45d3eda79b081cc9c234137060d5070be407da48d877ae43,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Amed SK,12382,Cem Üstündag,445623,2001-01-20,200114,271002,3145843,3145856,DOB_NAME,https://www.transfermarkt.de/amed-sk/kader/verein/12382/saison_id/2026/plus/1,1c63291a94e83ca8d551f2c91a8979d5cadd6cad24fc5cbcdc3500f54ff03b8e,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Trabzonspor,449,Chibuike Nwaiwu,985825,2003-07-23,266377,74981,262193,3145826,DOB_NAME,https://www.transfermarkt.de/trabzonspor/kader/verein/449/saison_id/2026/plus/1,46d6b6df3f94c27fce5372bec00addc6ddbe5736f874af98f7a926a67acd515f,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Konyaspor,2293,Diogo Gonçalves,258015,1997-02-06,299970,231390,6225931,3145839,DOB_NAME,https://www.transfermarkt.de/konyaspor/kader/verein/2293/saison_id/2026/plus/1,069dc7281d9365629f14ccbc97a6efb86e052d5f21328d42e8d7b49edfa417e6,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Corum FK,37951,Fredy,87854,1990-03-27,200488,193461,3149900,3149867,DOB_NAME,https://www.transfermarkt.de/corum-fk/kader/verein/37951/saison_id/2026/plus/1,09798c50638e371505f186cb7a6cb29472c2df6e777856de0739225fb6d74803,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Kasimpasa,10484,Kamil Ahmet Çörekçi,110686,1992-02-01,200582,199683,3145814,3145843,DOB_NAME,https://www.transfermarkt.de/kasimpasa/kader/verein/10484/saison_id/2026/plus/1,c67384cb86e5ab0489a71469deab8847f74c6c6c97729fe8853bfdf343f41060,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Eyüpspor,7160,Lenny Pintor,418660,2000-08-05,271547,240941,262159,3145777,DOB_NAME,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Corum FK,37951,Mame Thiam,163053,1992-10-09,199975,217007,3145777,3149867,DOB_NAME,https://www.transfermarkt.de/corum-fk/kader/verein/37951/saison_id/2026/plus/1,09798c50638e371505f186cb7a6cb29472c2df6e777856de0739225fb6d74803,2026-09-12
TRANSFER_TIMELINE,YES,Current loan requires owner and return-date evidence,TUR1,Göztepe,1467,Richard Akonnor,1081721,2004-02-06,85463,0,12451844,3145820,DOB_NAME,https://www.transfermarkt.de/goztepe/kader/verein/1467/saison_id/2026/plus/1,7e750ea20c17f8114b86f2de82ca9a2830fe95988c05d73fe5e72a2f70c29e0f,2026-09-12
TRANSFER_TIMELINE,YES,No unique confirmed permanent event for changed native club,TUR1,Eyüpspor,7160,Umut Keseci,1045821,2004-02-05,201527,0,3145864,3145777,DOB_NAME,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,BEL1,VV St. Truiden,475,Ahmad Abu Rasen,1159156,2003-11-02,76846,277063,11993090,458759,DOB_NAME,https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1,c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,BEL1,Royal Charleroi SC,172,Arthur Cremer,548619,2000-08-18,237880,0,458772,458761,DOB_NAME,https://www.transfermarkt.de/royal-charleroi-sc/kader/verein/172/saison_id/2026/plus/1,be345af7e14ab40246420c64e873b34283e56e8aafa6f5b344acf44cf11dfec1,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,BEL1,Royal Charleroi SC,172,Boubakar Dembaga,1173870,2006-06-07,284502,0,1179655,458761,DOB_NAME,https://www.transfermarkt.de/royal-charleroi-sc/kader/verein/172/saison_id/2026/plus/1,be345af7e14ab40246420c64e873b34283e56e8aafa6f5b344acf44cf11dfec1,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,BEL1,Royal Charleroi SC,172,Isaac Cissé,1145004,2006-10-10,36543,0,9175042,458761,DOB_NAME,https://www.transfermarkt.de/royal-charleroi-sc/kader/verein/172/saison_id/2026/plus/1,be345af7e14ab40246420c64e873b34283e56e8aafa6f5b344acf44cf11dfec1,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,BEL1,VV St. Truiden,475,Ryotaro Araki,566011,2002-01-29,307148,255438,10682372,458759,DOB_NAME,https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1,c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Banik Ostrau,377,Aboubacar Traore,1071300,2004-08-20,11262,0,790540,786446,DOB_NAME,https://www.transfermarkt.de/fc-banik-ostrau/kader/verein/377/saison_id/2026/plus/1,3717000ca143110b9cff7bc66843b5e54104cdaa75d0e196220c4e77c8b4d611,2026-09-12
TIMELINE_RESOLUTION,YES,"Confirmed timeline row failed exact native, source, or loan chronology guards",CZE1,FK Mlada Boleslav,5546,Adam Kadlec,889437,2003-07-06,296798,0,786453,786434,REVIEWED_TIMELINE,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,AC Sparta Prag,197,Adam Karabec,652061,2003-07-02,284674,256970,1179661,786442,DOB_NAME,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,SK Artis Brünn,24325,Adam Petrak,709285,1999-08-20,11949,0,786454,790564,DOB_NAME,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,SK Sigma Olmütz,2311,Anton Ekeroth,819392,2001-09-16,142923,74175,2359300,786439,DOB_NAME,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,SK Sigma Olmütz,2311,Dario Grgic,619300,2003-03-16,269629,0,3355040,786439,DOB_NAME,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,SK Artis Brünn,24325,David Simek,493763,1998-02-15,11562,0,790538,790564,DOB_NAME,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Viktoria Pilsen,941,Dominik Tapaj,973315,2004-05-10,177626,0,2818052,786450,DOB_NAME,https://www.transfermarkt.de/fc-viktoria-pilsen/kader/verein/941/saison_id/2026/plus/1,996e90d35b62a49d97cf67985e3302e6eb90152f4e1be1f533a26fcd90f8e7ac,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FK Pardubice,1496,Dominique Simon,988188,2000-07-29,177718,0,2818060,790538,DOB_NAME,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Hradec Kralove,1897,Elione Fernandes Neto,934519,2005-08-23,265015,0,262150,790530,DOB_NAME,https://www.transfermarkt.de/fc-hradec-kralove/kader/verein/1897/saison_id/2026/plus/1,9f165382686e89ef721bef5137a1368d6a21993eeb3b6a2f26d9e63870638938,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Zbrojovka Brünn,5225,Eric Hunal,839554,2005-01-21,11479,0,790532,786447,DOB_NAME,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Zbrojovka Brünn,5225,Jakub Pokorny,333494,1996-09-11,105171,0,1455254,786447,DOB_NAME,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FK Mlada Boleslav,5546,Jan Buryan,938901,2005-10-11,11730,0,790549,786434,DOB_NAME,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,AC Sparta Prag,197,Joao Grimaldo,662701,2003-02-20,128450,261971,1847353,786442,DOB_NAME,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Zbrojovka Brünn,5225,Justin Araujo-Wilson,806684,2002-08-26,12221,0,790563,786447,DOB_NAME,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,AC Sparta Prag,197,Ki-Jana Hoever,485583,2002-01-18,23756,246763,917547,786442,DOB_NAME,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,1.FC Slovacko,5544,Leos Prior,1120141,2005-01-04,11498,0,790532,786461,DOB_NAME,https://www.transfermarkt.de/1-fc-slovacko/kader/verein/5544/saison_id/2026/plus/1,42dab36a10cfd13d442ece1bb7499f652fac54d38b8eba2248452673a53bcacf,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,AC Sparta Prag,197,Loïc Mbe Soh,463610,2001-06-13,236433,248603,458802,786442,DOB_NAME,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Zbrojovka Brünn,5225,Lucky Ezeh,1005946,2004-01-23,11258,0,790540,786447,DOB_NAME,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Zbrojovka Brünn,5225,Lukas Saal,955192,2006-02-17,12227,0,790563,786447,DOB_NAME,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,Bohemians Prag 1905,715,Matej Suryn,1240796,2004-09-22,12466,0,790599,786453,DOB_NAME,https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1,ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,Bohemians Prag 1905,715,Mathews Banda,1111665,2005-08-06,41584,0,9637891,786453,DOB_NAME,https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1,ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,AC Sparta Prag,197,Matyas Vojta,836196,2004-02-26,11324,0,786434,786442,DOB_NAME,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FK Jablonec,1322,Nelson Okeke,853197,2002-03-25,296799,0,786453,786437,DOB_NAME,https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1,fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FK Teplice,814,Petr Kodes,292520,1996-01-31,296689,0,790530,786443,DOB_NAME,https://www.transfermarkt.de/fk-teplice/kader/verein/814/saison_id/2026/plus/1,d56a4f10e63ee591f34d8043653f8dec1ff43e812697defcdc04274a50cee948,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Zbrojovka Brünn,5225,Petr Sevcik,147555,1994-05-04,295792,247030,786441,786447,DOB_NAME,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,SK Sigma Olmütz,2311,Péter Baráth,616948,2002-02-21,148163,268098,2424906,786439,DOB_NAME,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FK Jablonec,1322,Roman Horak,740558,2005-02-25,295998,0,786442,786437,DOB_NAME,https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1,fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,AC Sparta Prag,197,Roman Macek,256085,1997-04-18,11318,237317,786434,786442,DOB_NAME,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FK Teplice,814,Sebastian Pech,1078665,2009-01-05,296017,0,786442,786443,DOB_NAME,https://www.transfermarkt.de/fk-teplice/kader/verein/814/saison_id/2026/plus/1,d56a4f10e63ee591f34d8043653f8dec1ff43e812697defcdc04274a50cee948,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Zbrojovka Brünn,5225,Stepan Langer,622257,2000-08-16,297594,0,786439,786447,DOB_NAME,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Hradec Kralove,1897,Tomas Wiesner,334807,1997-07-17,1000013460,246183,0,790530,DOB_NAME,https://www.transfermarkt.de/fc-hradec-kralove/kader/verein/1897/saison_id/2026/plus/1,9f165382686e89ef721bef5137a1368d6a21993eeb3b6a2f26d9e63870638938,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FK Teplice,814,Tomas Zlatohlavek,424237,2000-05-22,296594,0,786446,786443,DOB_NAME,https://www.transfermarkt.de/fk-teplice/kader/verein/814/saison_id/2026/plus/1,d56a4f10e63ee591f34d8043653f8dec1ff43e812697defcdc04274a50cee948,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,FC Viktoria Pilsen,941,Vaclav Mika,396225,2000-06-01,177717,263548,2818060,786450,DOB_NAME,https://www.transfermarkt.de/fc-viktoria-pilsen/kader/verein/941/saison_id/2026/plus/1,996e90d35b62a49d97cf67985e3302e6eb90152f4e1be1f533a26fcd90f8e7ac,2026-09-12
CONTRACT_CHRONOLOGY,YES,Joined/end/shirt fields are incomplete or invalid,CZE1,SK Sigma Olmütz,2311,Vaclav Sejk,629777,2002-05-18,291000,265701,2228234,786439,DOB_NAME,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12
